-1.61541,1.73985,0,0.499483,0,0,0,-1.18411,1.5297,0,0.594129,0,0,0
-1.61607,1.73449,0,0.535904,0,0,0,-1.19312,1.55006,0,0.57865,0,0,0
-1.62804,1.70158,0,0.61837,0,0,0,-1.20836,1.60117,0,0.542638,0,0,0
-1.65331,1.68953,0,0.651833,0,0,0,-1.22701,1.66166,0,0.521109,0,0,0
-1.67987,1.67927,0,0.677063,0,0,0,-1.24986,1.70556,0,0.536858,0,0,0
-1.69603,1.65174,0,0.703903,0,0,0,-1.26172,1.71402,0,0.620795,0,0,0
-1.7268,1.63906,0,0.7095,0,0,0,-1.26671,1.7109,0,0.713195,0,0,0
-1.7399,1.62381,0,0.693765,0,0,0,-1.27749,1.71219,0,0.787515,0,0,0
-1.75581,1.62228,0,0.657502,0,0,0,-1.28775,1.69925,0,0.86631,0,0,0
-1.78055,1.62805,0,0.608947,0,0,0,-1.27305,1.75346,0,0.87426,0,0,0
-1.80789,1.6159,0,0.525557,0,0,0,-1.31165,1.77942,0,0.819286,0,0,0
-1.8305,1.61757,0,0.488556,0,0,0,-1.31833,1.64261,0,0.880576,0,0,0
-1.83997,1.61401,0,0.425625,0,0,0,-1.34813,1.69213,0,0.708544,0,0,0
-1.84681,1.59602,0,0.443188,0,0,0,-1.35971,1.70119,0,0.576082,0,0,0
-1.85534,1.58147,0,0.44155,0,0,0,-1.36696,1.69958,0,0.461656,0,0,0
-1.86423,1.56532,0,0.474682,0,0,0,-1.37252,1.69103,0,0.393975,0,0,0
-1.87322,1.56645,0,0.441868,0,0,0,-1.38489,1.68705,0,0.317892,0,0,0
-1.87446,1.56576,0,0.474958,0,0,0,-1.3987,1.65205,0,0.302218,0,0,0
-1.87556,1.56281,0,0.483944,0,0,0,-1.39958,1.62202,0,0.308148,0,0,0
-1.87005,1.55875,0,0.509984,0,0,0,-1.40106,1.58054,0,0.330409,0,0,0
-1.86788,1.5546,0,0.522072,0,0,0,-1.39575,1.55208,0,0.356319,0,0,0
-1.86324,1.56075,0,0.523576,0,0,0,-1.3892,1.53355,0,0.381398,0,0,0
-1.85971,1.56697,0,0.526064,0,0,0,-1.38567,1.52181,0,0.389442,0,0,0
-1.8536,1.57854,0,0.515863,0,0,0,-1.38569,1.51877,0,0.388119,0,0,0
-1.8567,1.58491,0,0.507686,0,0,0,-1.38247,1.52714,0,0.382018,0,0,0
-1.85824,1.5877,0,0.510667,0,0,0,-1.37876,1.53853,0,0.375514,0,0,0
-1.85425,1.60019,0,0.502225,0,0,0,-1.37092,1.55518,0,0.366505,0,0,0
-1.85514,1.60584,0,0.499656,0,0,0,-1.36443,1.56946,0,0.369412,0,0,0
-1.86141,1.60546,0,0.504234,0,0,0,-1.36311,1.58142,0,0.39338,0,0,0
-1.85596,1.61329,0,0.503834,0,0,0,-1.35981,1.59157,0,0.426921,0,0,0
-1.854,1.61707,0,0.501079,0,0,0,-1.35385,1.60156,0,0.465333,0,0,0
-1.85588,1.6164,0,0.505628,0,0,0,-1.34559,1.61168,0,0.489269,0,0,0
-1.85135,1.6234,0,0.500526,0,0,0,-1.34479,1.62115,0,0.507384,0,0,0
-1.84956,1.62916,0,0.490342,0,0,0,-1.34515,1.63086,0,0.523437,0,0,0
-1.85138,1.63005,0,0.490627,0,0,0,-1.34235,1.64124,0,0.532684,0,0,0
-1.84912,1.63292,0,0.491202,0,0,0,-1.3454,1.64726,0,0.543259,0,0,0
-1.84461,1.64027,0,0.483753,0,0,0,-1.34313,1.6574,0,0.545929,0,0,0
-1.84242,1.64398,0,0.478948,0,0,0,-1.34418,1.66529,0,0.541684,0,0,0
-1.84409,1.64439,0,0.480165,0,0,0,-1.34512,1.67337,0,0.53646,0,0,0
-1.84428,1.6481,0,0.479118,0,0,0,-1.34478,1.67987,0,0.529945,0,0,0
-1.84453,1.65184,0,0.478011,0,0,0,-1.34512,1.68798,0,0.515119,0,0,0
-1.84289,1.6572,0,0.474516,0,0,0,-1.34406,1.69464,0,0.500388,0,0,0
-1.84347,1.66202,0,0.471533,0,0,0,-1.34242,1.70176,0,0.4818,0,0,0
-1.84575,1.66674,0,0.469072,0,0,0,-1.34406,1.7053,0,0.465213,0,0,0
-1.84644,1.67054,0,0.467358,0,0,0,-1.34506,1.71119,0,0.446386,0,0,0
-1.84802,1.6737,0,0.471167,0,0,0,-1.34565,1.7138,0,0.435497,0,0,0
-1.85017,1.67687,0,0.474966,0,0,0,-1.34542,1.71748,0,0.42612,0,0,0
-1.85305,1.68252,0,0.478037,0,0,0,-1.34638,1.72121,0,0.419174,0,0,0
-1.85707,1.69056,0,0.487336,0,0,0,-1.34768,1.72641,0,0.412497,0,0,0
-1.8611,1.70023,0,0.489301,0,0,0,-1.34907,1.73161,0,0.406506,0,0,0
-1.86482,1.70942,0,0.493328,0,0,0,-1.34941,1.73633,0,0.403901,0,0,0
-1.86792,1.71908,0,0.498407,0,0,0,-1.34944,1.74023,0,0.403098,0,0,0
-1.86994,1.72817,0,0.497677,0,0,0,-1.34956,1.74399,0,0.406038,0,0,0
-1.87179,1.73879,0,0.501159,0,0,0,-1.34966,1.74729,0,0.412349,0,0,0
-1.8733,1.74895,0,0.494876,0,0,0,-1.35105,1.75092,0,0.420182,0,0,0
-1.87271,1.75822,0,0.490332,0,0,0,-1.35137,1.75295,0,0.429345,0,0,0
-1.87288,1.76327,0,0.490679,0,0,0,-1.35245,1.7558,0,0.433603,0,0,0
-1.87348,1.76596,0,0.493274,0,0,0,-1.35103,1.75815,0,0.435683,0,0,0
-1.87434,1.7682,0,0.49481,0,0,0,-1.35138,1.7616,0,0.434427,0,0,0
-1.87395,1.77004,0,0.493429,0,0,0,-1.35017,1.76433,0,0.433407,0,0,0
-1.87294,1.77142,0,0.491287,0,0,0,-1.35033,1.76685,0,0.434685,0,0,0
-1.87352,1.77191,0,0.489765,0,0,0,-1.34979,1.76943,0,0.433617,0,0,0
-1.87323,1.77318,0,0.482956,0,0,0,-1.35095,1.77063,0,0.432994,0,0,0
-1.87244,1.77302,0,0.47988,0,0,0,-1.35168,1.7713,0,0.431766,0,0,0
-1.87194,1.7724,0,0.477267,0,0,0,-1.3508,1.77236,0,0.430493,0,0,0
-1.87189,1.77175,0,0.47471,0,0,0,-1.35184,1.77335,0,0.429288,0,0,0
-1.87123,1.77147,0,0.472212,0,0,0,-1.35184,1.77451,0,0.428103,0,0,0
-1.87033,1.77093,0,0.467324,0,0,0,-1.35192,1.77476,0,0.428401,0,0,0
-1.86847,1.77056,0,0.465378,0,0,0,-1.35118,1.77494,0,0.428764,0,0,0
-1.86681,1.77008,0,0.46461,0,0,0,-1.35145,1.77679,0,0.428781,0,0,0
-1.86318,1.77183,0,0.4607,0,0,0,-1.35076,1.77661,0,0.427894,0,0,0
-1.85313,1.77317,0,0.4588,0,0,0,-1.3474,1.7755,0,0.425758,0,0,0
-1.83624,1.77781,0,0.452502,0,0,0,-1.34446,1.77535,0,0.426065,0,0,0
-1.83489,1.77797,0,0.452906,0,0,0,-1.33778,1.7757,0,0.42521,0,0,0
-1.82861,1.7829,0,0.448105,0,0,0,-1.33893,1.77544,0,0.421602,0,0,0
-1.82733,1.78453,0,0.449842,0,0,0,-1.33551,1.77469,0,0.420964,0,0,0
