-0.33186,0.133174,1.51866,-0.380192,-0.061728,1.42165,-0.275214,-0.246499,1.28085,-0.0301447,0.129534,1.68205,0.0102916,-0.122844,1.62593,0.0369295,-0.294196,1.48934
-0.331451,0.132145,1.52214,-0.379889,-0.0639671,1.42546,-0.275981,-0.24811,1.28448,-0.0295896,0.127385,1.68346,0.0110703,-0.124888,1.62757,0.0369086,-0.295821,1.49136
-0.329293,0.12878,1.53179,-0.378357,-0.070169,1.43634,-0.280068,-0.254511,1.29932,-0.0262371,0.124399,1.69186,0.013836,-0.128877,1.63521,0.0378958,-0.300241,1.49688
-0.32472,0.123995,1.54492,-0.376779,-0.0770958,1.4499,-0.285234,-0.260339,1.31226,-0.0216115,0.115873,1.69912,0.0174993,-0.133393,1.64331,0.0397244,-0.304271,1.50371
-0.32065,0.120084,1.55653,-0.374375,-0.0835567,1.46538,-0.290995,-0.266895,1.32895,-0.0153324,0.108911,1.70848,0.0222716,-0.140439,1.65348,0.0421024,-0.308035,1.51488
-0.314848,0.115675,1.56958,-0.371937,-0.0894257,1.47984,-0.293959,-0.272657,1.34027,-0.00913062,0.104564,1.71616,0.0299215,-0.146554,1.66372,0.0459916,-0.312607,1.52459
-0.308737,0.112961,1.5821,-0.368139,-0.0944569,1.49444,-0.296236,-0.279941,1.35227,-0.00168428,0.100489,1.72416,0.0357818,-0.148219,1.66987,0.049637,-0.316179,1.53134
-0.30298,0.111079,1.59371,-0.36469,-0.0980616,1.50869,-0.29945,-0.283528,1.36767,0.00665876,0.0978655,1.73209,0.0436478,-0.150761,1.67709,0.055129,-0.320778,1.53766
-0.298254,0.109607,1.60344,-0.361751,-0.101763,1.52136,-0.300473,-0.287295,1.37836,0.0123582,0.0967552,1.73682,0.0506064,-0.151861,1.68367,0.060076,-0.323741,1.54326
-0.294211,0.107905,1.61465,-0.358249,-0.104555,1.53399,-0.301476,-0.291553,1.38922,0.0192163,0.095721,1.74299,0.057578,-0.153384,1.68986,0.0660357,-0.326376,1.54979
-0.290759,0.106218,1.62373,-0.35478,-0.107827,1.54422,-0.303424,-0.292705,1.39943,0.0271634,0.0941896,1.74989,0.0644337,-0.155954,1.6944,0.0768278,-0.324773,1.55981
-0.288124,0.104628,1.63237,-0.352239,-0.11136,1.55559,-0.303346,-0.2949,1.40691,0.0337951,0.0928926,1.75632,0.0724249,-0.15906,1.69943,0.0853311,-0.323034,1.56765
-0.285954,0.103385,1.63886,-0.35063,-0.112438,1.56202,-0.303803,-0.296283,1.41243,0.0378764,0.0906836,1.75989,0.076689,-0.159951,1.70136,0.0918541,-0.322531,1.57167
-0.284742,0.101956,1.64478,-0.349753,-0.114356,1.5675,-0.30418,-0.296686,1.41803,0.0399705,0.089196,1.76221,0.0813166,-0.161017,1.70304,0.0981104,-0.323579,1.5731
-0.284,0.101091,1.64824,-0.349215,-0.115923,1.57095,-0.304646,-0.296956,1.42013,0.0419741,0.0871218,1.76418,0.0844497,-0.161413,1.70371,0.103045,-0.323797,1.57342
-0.283417,0.100393,1.65139,-0.349378,-0.116628,1.57271,-0.305163,-0.296757,1.42218,0.043365,0.0852117,1.76663,0.0868661,-0.161175,1.70437,0.107635,-0.32267,1.57296
