-1.75211,1.66542,0,0.547331,0,0,0,-1.29113,1.7246,0,0.524164,0,0,0
-1.75312,1.66925,0,0.545637,0,0,0,-1.29141,1.71925,0,0.530828,0,0,0
-1.75377,1.67548,0,0.535176,0,0,0,-1.29097,1.71642,0,0.535253,0,0,0
-1.75543,1.67887,0,0.523813,0,0,0,-1.27871,1.71009,0,0.551499,0,0,0
-1.75742,1.68275,0,0.511416,0,0,0,-1.28409,1.7019,0,0.548629,0,0,0
-1.76705,1.68456,0,0.505371,0,0,0,-1.28564,1.69758,0,0.548207,0,0,0
-1.76165,1.69485,0,0.4683,0,0,0,-1.28294,1.69497,0,0.533563,0,0,0
-1.77586,1.68216,0,0.459585,0,0,0,-1.28925,1.69333,0,0.534102,0,0,0
-1.77915,1.68237,0,0.438307,0,0,0,-1.29105,1.68297,0,0.529473,0,0,0
-1.7841,1.67563,0,0.433645,0,0,0,-1.29026,1.68267,0,0.526233,0,0,0
-1.79012,1.66054,0,0.443033,0,0,0,-1.29183,1.67277,0,0.523521,0,0,0
-1.79347,1.65426,0,0.45083,0,0,0,-1.29249,1.66708,0,0.518771,0,0,0
-1.79478,1.65187,0,0.452848,0,0,0,-1.29658,1.6676,0,0.508886,0,0,0
-1.79703,1.64725,0,0.459142,0,0,0,-1.29668,1.66481,0,0.500265,0,0,0
-1.79449,1.6426,0,0.469021,0,0,0,-1.29887,1.66368,0,0.492241,0,0,0
-1.79179,1.64025,0,0.477069,0,0,0,-1.3025,1.66523,0,0.484802,0,0,0
-1.78469,1.63743,0,0.477533,0,0,0,-1.30433,1.6664,0,0.48038,0,0,0
-1.77592,1.63014,0,0.492428,0,0,0,-1.30821,1.67015,0,0.477003,0,0,0
-1.77271,1.62723,0,0.500201,0,0,0,-1.31031,1.67057,0,0.479058,0,0,0
-1.77246,1.6274,0,0.504406,0,0,0,-1.31264,1.6715,0,0.481289,0,0,0
-1.77347,1.62686,0,0.507997,0,0,0,-1.31393,1.67162,0,0.487804,0,0,0
-1.77577,1.62766,0,0.510917,0,0,0,-1.31436,1.67317,0,0.493684,0,0,0
-1.77696,1.62871,0,0.511899,0,0,0,-1.31308,1.67468,0,0.499619,0,0,0
-1.78107,1.63015,0,0.514375,0,0,0,-1.31183,1.6764,0,0.504025,0,0,0
-1.78445,1.63251,0,0.513589,0,0,0,-1.30957,1.67753,0,0.512172,0,0,0
-1.78876,1.63475,0,0.516963,0,0,0,-1.30892,1.68014,0,0.515918,0,0,0
-1.79488,1.63485,0,0.521231,0,0,0,-1.30884,1.6822,0,0.518447,0,0,0
-1.7996,1.63669,0,0.522204,0,0,0,-1.30884,1.6839,0,0.520314,0,0,0
-1.80287,1.63767,0,0.520664,0,0,0,-1.30633,1.68555,0,0.523137,0,0,0
-1.8061,1.6387,0,0.519742,0,0,0,-1.30455,1.68719,0,0.523853,0,0,0
-1.80976,1.63905,0,0.520526,0,0,0,-1.30383,1.68814,0,0.524164,0,0,0
-1.81366,1.63995,0,0.51923,0,0,0,-1.30355,1.69091,0,0.521888,0,0,0
-1.81749,1.6423,0,0.515967,0,0,0,-1.30144,1.69558,0,0.518891,0,0,0
-1.82324,1.64686,0,0.511985,0,0,0,-1.29882,1.70594,0,0.512015,0,0,0
-1.8333,1.65889,0,0.500613,0,0,0,-1.29407,1.7182,0,0.508498,0,0,0
-1.84748,1.67826,0,0.487751,0,0,0,-1.28769,1.74008,0,0.509361,0,0,0
-1.86497,1.69973,0,0.478318,0,0,0,-1.28177,1.76379,0,0.508986,0,0,0
-1.88327,1.72295,0,0.472348,0,0,0,-1.2685,1.80862,0,0.48607,0,0,0
-1.9068,1.75112,0,0.472088,0,0,0,-1.24984,1.85617,0,0.462194,0,0,0
-1.9296,1.77684,0,0.469804,0,0,0,-1.24299,1.89136,0,0.452444,0,0,0
-1.9585,1.80649,0,0.460565,0,0,0,-1.23214,1.93791,0,0.459276,0,0,0
-1.98979,1.83988,0,0.459198,0,0,0,-1.22711,1.97401,0,0.439767,0,0,0
-2.01051,1.89589,0,0.408668,0,0,0,-1.21742,2.01879,0,0.444251,0,0,0
-2.02094,1.92374,0,0.445102,0,0,0,-1.17768,2.10859,0,0.385868,0,0,0
-2.04666,1.96576,0,0.419938,0,0,0,-1.16393,2.14495,0,0.39017,0,0,0
-2.08147,2.00706,0,0.412266,0,0,0,-1.14217,2.20516,0,0.380679,0,0,0
-2.11781,2.04958,0,0.394891,0,0,0,-1.12234,2.24245,0,0.386144,0,0,0
-2.15619,2.07874,0,0.381673,0,0,0,-1.09643,2.29379,0,0.372101,0,0,0
-2.18995,2.10493,0,0.40792,0,0,0,-1.07603,2.32318,0,0.416159,0,0,0
-2.24069,2.14128,0,0.373394,0,0,0,-1.05294,2.37016,0,0.406018,0,0,0
-2.28713,2.16648,0,0.376481,0,0,0,-1.02729,2.41971,0,0.391576,0,0,0
-2.32978,2.17809,0,0.41463,0,0,0,-1.00207,2.45486,0,0.433076,0,0,0
-2.36798,2.19049,0,0.453414,0,0,0,-0.969349,2.48118,0,0.440945,0,0,0
-2.41271,2.21051,0,0.466051,0,0,0,-0.925707,2.52173,0,0.442383,0,0,0
-2.46214,2.22268,0,0.448003,0,0,0,-0.866799,2.56539,0,0.491856,0,0,0
-2.51924,2.24079,0,0.521409,0,0,0,-0.822823,2.57846,0,0.484349,0,0,0
-2.56506,2.25132,0,0.503608,0,0,0,-0.764974,2.60207,0,0.489618,0,0,0
-2.59773,2.25231,0,0.553408,0,0,0,-0.728536,2.60036,0,0.542654,0,0,0
-2.64549,2.25445,0,0.570264,0,0,0,-0.67186,2.61334,0,0.59303,0,0,0
-2.68745,2.24772,0,0.610767,0,0,0,-0.633208,2.61445,0,0.610477,0,0,0
-2.74763,2.2441,0,0.617767,0,0,0,-0.547121,2.62161,0,0.633183,0,0,0
-2.80583,2.24423,0,0.607788,0,0,0,-0.480828,2.62248,0,0.658673,0,0,0
-2.87916,2.23674,0,0.594419,0,0,0,-0.367363,2.63148,0,0.634108,0,0,0
-2.94875,2.24879,0,0.554669,0,0,0,-0.24364,2.64814,0,0.621228,0,0,0
-2.97303,2.24508,0,0.581531,0,0,0,-0.0365611,2.64691,0,0.553888,0,0,0
-3.01456,2.2347,0,0.611911,0,0,0,-0.0441134,2.64386,0,0.601643,0,0,0
-3.12974,2.20175,0,0.60002,0,0,0,-0.0242606,2.63468,0,0.660726,0,0,0
3.1201,2.1898,0,0.589734,0,0,0,0.0247007,2.62801,0,0.673065,0,0,0
3.07925,2.17925,0,0.587739,0,0,0,0.255569,2.6062,0,0.566791,0,0,0
