-0.249156,0.0675085,1.8365,-0.23949,-0.070283,1.61414,-0.0576178,-0.0732698,1.48243,0.0982803,0.0600452,1.86549,0.131517,-0.0994494,1.70398,-0.0043382,-0.313604,1.54457
-0.249085,0.0679303,1.83626,-0.238185,-0.0682877,1.61409,-0.0527289,-0.0410051,1.49084,0.0976839,0.0610593,1.86522,0.0740392,-0.158472,1.65322,-0.0168273,-0.321124,1.53122
-0.249002,0.0685373,1.83594,-0.235987,-0.0654491,1.61298,-0.0206549,-0.0145181,1.49906,0.0965994,0.0643628,1.86572,0.0731429,-0.158724,1.65761,-0.0195236,-0.317515,1.5316
-0.248958,0.0690876,1.83555,-0.23424,-0.0616189,1.61212,-0.0255771,-0.0125162,1.50293,0.0962074,0.0662748,1.86533,0.077426,-0.152237,1.66637,-0.0209734,-0.308752,1.53531
-0.249059,0.0695856,1.83492,-0.230842,-0.0580015,1.61018,-0.0157102,0.0160595,1.5151,0.0944446,0.0609764,1.85993,0.0784428,-0.148435,1.66823,-0.0257687,-0.306387,1.53592
-0.249255,0.0703663,1.83461,-0.222845,-0.0529123,1.60756,0.0399478,0.0598331,1.52057,0.0734893,0.0932813,1.86686,0.0808868,-0.141831,1.6716,-0.0263759,-0.290465,1.54059
-0.24961,0.0714596,1.83459,-0.221522,-0.0488988,1.60744,0.0338162,0.0775754,1.51993,0.0682267,0.0866719,1.85609,0.0822575,-0.140102,1.67162,-0.0423876,-0.293888,1.53459
-0.249857,0.0721856,1.83433,-0.21846,-0.0437034,1.60801,-0.0277415,0.0566362,1.53883,0.0765373,0.0287605,1.81349,0.0901885,-0.144688,1.66491,-0.0680983,-0.307296,1.52521
-0.250915,0.0797566,1.8287,-0.212673,-0.0357711,1.60454,-0.0109873,0.0989207,1.55595,0.0788474,0.0412519,1.82111,0.0876226,-0.132485,1.67239,-0.0575322,-0.285683,1.53019
-0.251609,0.0820982,1.82625,-0.20093,-0.0204791,1.60012,-0.0251043,0.106751,1.55799,0.0820796,0.060049,1.83324,0.0871887,-0.123466,1.6784,-0.0869339,-0.321063,1.53675
-0.252599,0.0840253,1.82372,-0.198215,-0.0167848,1.59931,-0.0268319,0.116372,1.56006,0.0826368,0.0590441,1.83342,0.0830216,-0.126308,1.67229,-0.0462736,-0.252079,1.54032
-0.253044,0.083222,1.82467,-0.195887,-0.0112237,1.59934,-0.0309373,0.130731,1.56587,0.0830531,0.0588774,1.83352,0.0802889,-0.128182,1.66959,-0.0490601,-0.254236,1.53799
-0.253325,0.0824938,1.8252,-0.19494,-0.00687869,1.59965,-0.0384214,0.144541,1.5686,0.0834977,0.0587794,1.83361,0.0798984,-0.128126,1.6692,-0.0506726,-0.253363,1.53806
-0.253665,0.0823522,1.82586,-0.194866,-0.00320946,1.60064,-0.0420282,0.152351,1.57405,0.0839414,0.0585396,1.8335,0.0796104,-0.128544,1.66869,-0.0817726,-0.275453,1.52834
-0.254278,0.0823013,1.82666,-0.193283,0.00241096,1.60055,-0.0470959,0.164553,1.57982,0.0843833,0.0578411,1.83295,0.0853637,-0.12427,1.67224,-0.0779287,-0.268185,1.5284
-0.254513,0.0823043,1.82666,-0.192876,0.00521747,1.60051,-0.0518783,0.171992,1.58415,0.0838852,0.0546048,1.82953,0.0875204,-0.121899,1.67394,-0.0722531,-0.261041,1.53055
-0.255381,0.0825281,1.82739,-0.188032,0.0208018,1.60155,-0.0544085,0.193199,1.59684,0.0833068,0.0449898,1.82158,0.0929649,-0.127623,1.67148,-0.0715234,-0.25686,1.53261
-0.255838,0.0826688,1.82761,-0.187044,0.0251078,1.60207,-0.0710173,0.212897,1.62042,0.0826497,0.0420149,1.81869,0.0975123,-0.132161,1.67107,-0.0718237,-0.253497,1.53387
-0.256676,0.0826272,1.82761,-0.186698,0.0282417,1.60288,-0.0736449,0.212033,1.62137,0.082348,0.0412758,1.81801,0.0990863,-0.133151,1.67095,-0.0731858,-0.25103,1.5347
-0.25741,0.0826496,1.82772,-0.186491,0.0308085,1.60365,-0.055604,0.265265,1.65549,0.0820323,0.0410815,1.81782,0.10006,-0.133548,1.6712,-0.0732263,-0.247487,1.53653
-0.258318,0.0824101,1.8275,-0.186259,0.0327161,1.60396,-0.0597057,0.26419,1.65905,0.0816439,0.0407696,1.81751,0.112742,-0.135229,1.67521,-0.0751509,-0.246645,1.53731
-0.25877,0.0823128,1.82715,-0.186082,0.0342233,1.60474,-0.0647377,0.263286,1.66182,0.0813164,0.0406017,1.81733,0.115824,-0.134836,1.67514,-0.0765899,-0.245315,1.53811
-0.262147,0.0840258,1.82331,-0.186003,0.0352981,1.60496,-0.0794601,0.25112,1.66155,0.0813362,0.0447967,1.82108,0.114905,-0.130216,1.67805,-0.0781295,-0.244682,1.53889
-0.263854,0.0845854,1.82089,-0.185974,0.0362818,1.60514,-0.0868226,0.226639,1.62961,0.0810652,0.0470109,1.82301,0.114239,-0.127691,1.67945,-0.079216,-0.244576,1.53924
-0.264948,0.0849518,1.82014,-0.186053,0.0365338,1.60522,-0.0866836,0.22679,1.62963,0.0810356,0.0481928,1.82421,0.10379,-0.126391,1.67823,-0.0797209,-0.244285,1.53989
-0.265778,0.0850853,1.81961,-0.186142,0.0368024,1.60538,-0.0864851,0.226947,1.62959,0.0809622,0.0491549,1.82517,0.108851,-0.125663,1.68049,-0.0799914,-0.243986,1.54074
-0.266299,0.0852866,1.81908,-0.186262,0.0378838,1.60597,-0.0859354,0.22781,1.62948,0.0801652,0.0473272,1.82338,0.109158,-0.127473,1.67894,-0.0806012,-0.243668,1.54133
-0.266882,0.0853595,1.8187,-0.18642,0.0380032,1.60599,-0.0861937,0.227995,1.62943,0.0799689,0.0484202,1.82425,0.110577,-0.126177,1.6799,-0.0810927,-0.243531,1.54177
-0.267349,0.0854953,1.81833,-0.186734,0.0382217,1.60592,-0.0864271,0.228155,1.62944,0.079808,0.0493508,1.825,0.11067,-0.124765,1.68007,-0.0812964,-0.243412,1.54195
-0.267765,0.0856842,1.81819,-0.186973,0.0383515,1.60585,-0.0867986,0.228317,1.62956,0.0789875,0.0476445,1.82343,0.111003,-0.126514,1.67884,-0.081652,-0.243394,1.54226
-0.268104,0.085841,1.81779,-0.186996,0.0396092,1.60533,-0.0865465,0.2292,1.63016,0.0787115,0.0489591,1.82436,0.111147,-0.125257,1.67994,-0.0820888,-0.243438,1.54244
-0.274552,0.0866681,1.80817,-0.184797,0.0383159,1.59979,-0.0868629,0.262755,1.66915,0.0755211,0.0541282,1.82814,0.0945286,-0.119551,1.68035,-0.0822425,-0.243375,1.54248
-0.277428,0.0875853,1.80674,-0.185248,0.0383604,1.59965,-0.0947543,0.231784,1.62942,0.0743378,0.0560831,1.82935,0.0866205,-0.116496,1.67935,-0.0823609,-0.243289,1.54266
-0.279079,0.0886793,1.80542,-0.186015,0.0383436,1.59901,-0.0946989,0.231309,1.62915,0.0731932,0.0575802,1.82977,0.098324,-0.114644,1.68112,-0.0824603,-0.243177,1.54269
-0.280313,0.0894574,1.80198,-0.185517,0.0383079,1.59659,-0.0953407,0.230969,1.63025,0.0727205,0.0581111,1.82987,0.0988903,-0.11405,1.68133,-0.0827999,-0.243312,1.54256
-0.281122,0.0903281,1.80003,-0.185881,0.0385849,1.59499,-0.0953099,0.230613,1.63046,0.0713508,0.0595793,1.83,0.0829476,-0.115879,1.67667,-0.0829773,-0.243441,1.54229
-0.282102,0.0911923,1.79803,-0.187077,0.0385033,1.59314,-0.0953622,0.246951,1.64964,0.0697571,0.0607829,1.82953,0.0907621,-0.112265,1.68117,-0.0829985,-0.24352,1.54178
-0.283761,0.0919428,1.79472,-0.188322,0.0383275,1.59027,-0.0995533,0.233116,1.61751,0.06849,0.0619005,1.829,0.082674,-0.113166,1.6771,-0.0830634,-0.243597,1.54095
-0.284163,0.0951453,1.78968,-0.188923,0.0387404,1.5859,-0.0997454,0.231989,1.61917,0.0655721,0.0596346,1.82358,0.0882526,-0.113793,1.67597,-0.0833816,-0.243865,1.53945
-0.285399,0.0959048,1.7858,-0.191767,0.0378122,1.58174,-0.100474,0.229201,1.61861,0.0637541,0.0615732,1.82271,0.0769751,-0.116359,1.66789,-0.0853518,-0.246636,1.53366
-0.287425,0.0966683,1.78116,-0.194928,0.0364908,1.57719,-0.101614,0.226571,1.61549,0.0617633,0.0638114,1.82122,0.0785736,-0.110953,1.67103,-0.0858202,-0.247362,1.5302
-0.28788,0.0972763,1.77959,-0.200886,0.0341789,1.57405,-0.103561,0.222353,1.61228,0.0631262,0.0624232,1.82045,0.0796394,-0.110293,1.67099,-0.0865593,-0.247441,1.526
-0.292776,0.0981954,1.77467,-0.209261,0.0305917,1.56912,-0.107167,0.217437,1.60332,0.0593122,0.0632098,1.81483,0.0800959,-0.112176,1.66938,-0.0837347,-0.244519,1.52232
-0.292809,0.0962322,1.76642,-0.235323,0.0037159,1.5618,-0.121227,0.185288,1.59089,0.0581702,0.0647549,1.8121,0.0819029,-0.112206,1.66923,-0.0819802,-0.243299,1.51725
-0.290213,0.0933641,1.75566,-0.240917,-0.00627132,1.55234,-0.126073,0.174305,1.58421,0.0569023,0.0661972,1.80795,0.0886908,-0.115316,1.67332,-0.0788425,-0.241709,1.51184
